Cond,Soil,Temp,Soil,Prerinse,Step,
17/09/12,0.752199074074074,???,???,???,???,???,E3/10,C3/30,G3*100,Caustic Preflush,
17/09/12,0.8737268518518518,0.0,2.29,5.0,58.4,1.0,E213/10,C213/30,G213*100,
17/09/12,0.8743055555555556,0.0,2.32,5.0,57.8,1.0,E214/10,C214/30,G214*100,
17/09/12,0.8748842592592593,0.0,2.33,5.0,58.1,1.0,E215/10,C215/30,G215*100,
17/09/12,0.875462962962963,0.0,2.47,6.0,59.2,1.0,E216/10,C216/30,G216*100,
17/09/12,0.8760416666666666,0.0,2.29,5.0,58.7,1.0,E217/10,C217/30,G217*100,
17/09/12,0.8766203703703703,0.0,2.29,5.0,58.2,1.0,E218/10,C218/30,G218*100,
17/09/12,0.877199074074074,0.0,2.33,6.0,57.7,1.0,E219/10,C219/30,G219*100,
17/09/12,0.8777777777777778,0.0,2.5,6.0,58.7,1.0,E220/10,C220/30,G220*100,
17/09/12,0.8783564814814815,0.0,2.31,5.0,58.7,1.0,E221/10,C221/30,G221*100,
17/09/12,0.8789351851851852,0.0,2.28,5.0,58.5,1.0,E222/10,C222/30,G222*100,
17/09/12,0.8795138888888889,0.0,2.29,5.0,58.3,1.0,E223/10,C223/30,G223*100,
17/09/12,0.8800925925925926,0.0,2.47,6.0,58.2,1.0,E224/10,C224/30,G224*100,
17/09/12,0.8806712962962964,0.0,2.33,5.0,58.0,1.0,E225/10,C225/30,G225*100,
17/09/12,0.88125,0.0,2.33,5.0,58.2,1.0,E226/10,C226/30,G226*100,
17/09/12,0.8818287037037037,0.0,2.32,5.0,57.9,1.0,E227/10,C227/30,G227*100,
17/09/12,0.8824074074074074,0.0,2.53,3.0,54.8,0.0,E228/10,C228/30,G228*100,Final Rinse,
17/09/12,0.8829861111111111,0.0,2.61,6.0,52.5,0.0,E229/10,C229/30,G229*100,
17/09/12,0.8835648148148149,0.0,2.61,5.0,50.5,0.0,E230/10,C230/30,G230*100,
17/09/12,0.8841435185185186,0.0,2.67,5.0,47.4,0.0,E231/10,C231/30,G231*100,
17/09/12,0.8847222222222223,0.0,2.8,6.0,43.3,0.0,E232/10,C232/30,G232*100,
17/09/12,0.885300925925926,0.0,2.59,7.0,41.3,0.0,E233/10,C233/30,G233*100,
17/09/12,0.8858796296296297,0.0,2.6,6.0,40.1,0.0,E234/10,C234/30,G234*100,
17/09/12,0.8864583333333332,0.0,2.61,7.0,38.9,0.0,E235/10,C235/30,G235*100,
17/09/12,0.887037037037037,0.0,2.58,7.0,38.6,0.0,E236/10,C236/30,G236*100,
17/09/12,0.8876157407407407,0.0,2.06,8.0,39.1,0.0,E237/10,C237/30,G237*100,
17/09/12,0.8881944444444444,0.0,1.46,8.0,40.0,0.0,E238/10,C238/30,G238*100,
17/09/12,0.8887731481481481,0.0,0.35,6.0,39.8,0.0,E239/10,C239/30,G239*100,
17/09/12,0.8893518518518518,0.0,0.12,5.0,40.0,0.0,E240/10,C240/30,G240*100,
17/09/12,0.8899305555555556,0.0,0.02,4.0,40.3,0.0,E241/10,C241/30,G241*100,
17/09/12,0.8905092592592593,0.0,0.04,4.0,40.4,0.0,E242/10,C242/30,G242*100,
17/09/12,0.891087962962963,0.0,0.05,3.0,40.1,0.0,E243/10,C243/30,G243*100,
17/09/12,0.8916666666666666,0.0,0.06,3.0,39.8,0.0,E244/10,C244/30,G244*100,
17/09/12,0.8922453703703703,0.0,0.07,3.0,39.1,0.0,E245/10,C245/30,G245*100,
17/09/12,0.892824074074074,0.0,0.07,3.0,38.8,0.0,E246/10,C246/30,G246*100,
17/09/12,0.8934027777777778,0.0,0.07,4.0,38.5,0.0,E247/10,C247/30,G247*100,
17/09/12,0.8939814814814815,0.0,0.07,4.0,38.5,0.0,E248/10,C248/30,G248*100,
17/09/12,0.8945601851851852,0.0,0.07,4.0,38.6,0.0,E249/10,C249/30,G249*100,
17/09/12,0.8951388888888889,0.0,0.06,4.0,38.5,0.0,E250/10,C250/30,G250*100,
17/09/12,0.8957175925925926,???,???,???,???,???,E251/10,C251/30,G251*100,
17/09/12,0.8962962962962964,???,???,???,???,???,E252/10,C252/30,G252*100,
